"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[igloo]","Reporting Range=[Weekly]","Viewing=[5/23/21 - 5/29/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","thermoelectric cooler","104,573","B01IT8SAZG","GeeBat 10PCS TEC1-12706 Thermoelectric Cooler Heat Sink Heatsink Cooling Peltier 12V 5.8A","15.87%","7.69%","B07YV3JQSL","ESUMIC DC 12V DIY Thermoelectric Peltier Refrigeration Cooling System Kit Semiconductor Cooler Conduction Module + Radiator + Fan + TEC1-12706","15.87%","7.69%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","12.92%","23.08%"
"Amazon.com","igloo cooler bag","107,343","B08JHJYJ1K","Igloo Repreve Recycled Performance Fiber 16 Can Avery Soft Side Cooler Tote Bag with Shoulder Straps and Exterior Pocket, Cherry","20.16%","18.18%","B089X24VN7","Igloo 00064576 Coast Cooler 36 Seadrift Gray, Black","18.99%","9.09%","B08JLFTCKN","Igloo Repreve 14 Can Portable Insulated Recycled Outdoor Lake Work Food Drink Soft Sided Cooler Lunch Pail Bag with Strap, Cherry","7.75%","18.18%"
"Amazon.com","ice cooler with wheels","107,396","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","19.38%","42.86%","B019N9WQAK","Coleman 62-Quart Xtreme 5-Day Heavy-Duty Cooler with Wheels, Blue/White","16.96%","14.29%","B07TXZSB9X","Coleman 50-Quart Xtreme 5-Day Heavy-Duty Cooler with Wheels, Black","9.34%","14.29%"
"Amazon.com","igloo trailmate cooler","109,804","B078WH1S6H","Igloo Trailmate Journey 70 Qt Cooler, Canyon Brown/Riverbed Tan (00034298)","47.45%","43.75%","B071JPY74V","Igloo 34231 Trailmate Marine Wheeled Cooler, 70 Quart, White/Black/White/Chrome","26.34%","18.75%","B083SRDN3J","Igloo 00034492 Trailmate Marine White, Grey, Grey, Grey","10.76%","18.75%"
"Amazon.com","cooler ice pack","116,623","B01M06AQLF","Ice Pack for Lunch Box - Freezer Packs - Original Cool Pack | Slim & Long-Lasting Ice Packs for your Lunch or Cooler Bag (Set of 4)","17.26%","23.91%","B0773FVRZY","Cooler Shock Reusable Ice Packs (Set of 4) - Long Lasting Cold Freezer Packs for Large Coolers & Lunch Bags - Compress for Knee Injuries, Back Pain Relief, Post-Surgery Accessories","15.04%","8.70%","B08G2TY698","Igloo Maxcold Ice Block","10.18%","8.70%"
"Amazon.com","cooler accessories","118,291","B08MJ8TVFB","Cooler Net for Dry Storage + Organization | Compatible with Yeti, Coleman, Igloo, Pelican, Canyon, Grizzly, Lifetime Ice Chests | Strong Camping Accessory, Trimmable for Custom Fit | Boating Equipment","25.91%","33.33%","B001N7FIVU","Coghlan's Inside Cooler Lid Light","15.38%","16.67%","B08ZXKCBTS","Cooler Net for Dry Storage + Organization | Compatible with Yeti Tundra Haul, Yeti 45, RTIC 45, Coleman 54, Lifetime Ice Chests | Strong Camping Accessory, Trimmable for Custom Fit | Boating Equipment","13.77%","33.33%"
"Amazon.com","large cooler with wheels","129,037","B000G64FJK","Coleman 100 Quart Xtreme 5 Wheeled Cooler","21.41%","36.00%","B004XUNDX4","Igloo 110 Qt Glide Pro Portable Large Ice Chest Wheeled Cooler, White","18.85%","32.00%","B08W3RKRKV","Igloo Polar Cooler Family","14.06%","4.00%"
"Amazon.com","150 qt cooler","145,589","B08W3RKRKV","Igloo Polar Cooler Family","21.86%","5.26%","B07X8RB8QL","Coleman Ice Chest | 150 Quart Hard Cooler, Rock Gray","13.83%","26.32%","B004QILD6W","Igloo Polar 120 Qt. Cooler","12.22%","21.05%"
"Amazon.com","igloo cooler backpack","153,456","B082XMKVM2","Igloo 00064580 Switch Backpack Seadrift White, Gray","32.33%","11.11%","B07W8WSCNF","Igloo 00064624 Gizmo Backpack Outdoorsman Black","13.36%","0.00%","B082XN5JJJ","Igloo 00064626 Gizmo Backpack Outdoorsman Navy","13.36%","11.11%"
"Amazon.com","20 qt cooler","156,193","B083XZG5P8","REYLEO Cooler, Rotomolded Cooler 21-Quart, 30-Can, 3-Day Ice Retention, Heavy Duty Ice Chest, Built-in Bottle Opener, Cup Holder, Fishing Ruler, Drain Plug - Green","23.58%","14.29%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","14.62%","28.57%","B089ZGWFX9","AmazonCommercial Rotomolded Cooler, 20 Quart, White","11.32%","14.29%"
"Amazon.com","magellan cooler","156,569","B083XZG5P8","REYLEO Cooler, Rotomolded Cooler 21-Quart, 30-Can, 3-Day Ice Retention, Heavy Duty Ice Chest, Built-in Bottle Opener, Cup Holder, Fishing Ruler, Drain Plug - Green","37.68%","100.00%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","12.32%","0.00%","B07R1CY27J","Arctic Zone Titan Deep Freeze 20Q Premium Ice Chest Roto Cooler with Microban Protection, Blue","8.70%","0.00%"
"Amazon.com","cooler igloo","157,370","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","25.38%","55.56%","B01N1V35UI","Igloo Profile 16 Quart Cooler","11.68%","0.00%","B089NJB3NY","Igloo Playmate","9.64%","0.00%"
"Amazon.com","best ice chest cooler","160,172","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","16.79%","0.00%","B08W3RKRKV","Igloo Polar Cooler Family","14.60%","50.00%","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","12.41%","0.00%"
"Amazon.com","igloo marine cooler","163,140","B006MIXISA","Igloo Marine Ultra Cooler (White, 72-Quart)","19.12%","22.22%","B01NAM1TNA","Igloo 25 Quart Marine Contour, White","10.29%","22.22%","B000CEOXG6","Igloo Marine 94 Quart Cooler","8.33%","0.00%"
"Amazon.com","igloo soft cooler","163,278","B08G5BTGYZ","Igloo Reactor Portable 30 Can Soft Sided Insulated Leakproof Waterproof Zipper Cooler Bag with Shoulder Strap for Hiking, Camping, Fishing, & Picnic, Gray Asphalt","14.84%","0.00%","B082XMGVML","Igloo 00064574 Coast Cooler 36 Seadrift White, Gray","11.54%","0.00%","B08G58R616","Igloo Reactor Portable 18 Can Soft Sided Insulated Leakproof Waterproof Zipper Cooler Bag with Shoulder Strap for Hiking, Camping, Fishing, & Picnic, Gray Asphalt","10.44%","0.00%"
"Amazon.com","small hard cooler","166,081","B000W4RV6K","Coleman FlipLid Cooler, 5 Quart , Red","33.19%","36.36%","B01N1V35UI","Igloo Profile 16 Quart Cooler","9.36%","30.30%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","9.36%","0.00%"
"Amazon.com","solar powered cooler","175,961","B08J8D1XCC","Mobicool MT35W Thermoelectric Cooler - 34l Capacity, Holds 48 cans","37.61%","0.00%","B07NMHHKRR","LiONCooler X40A Fridge and Freezer with Solar/AC/Car Rechargeable Battery","34.40%","0.00%","B00DVRKH4I","Igloo Iceless 40 Qt Thermoelectric Cooler, Grey, Model Number: 00040374","5.50%","0.00%"
"Amazon.com","gatorade cooler","179,898","B01G96KFZ8","Gatorade Half gallon Cooler","17.33%","5.26%","B095KZ5MZV","Igloo 5 Gallon Portable Sports Cooler Water Beverage Dispenser with Flat Seat Lid, Bright Orange","17.33%","21.05%","B007IBI5XI","Gatorade 49201-09 Cooler with Cup Dispenser, 5 gal Capacity, Orange, Standard","15.84%","15.79%"
"Amazon.com","cooler light","185,108","B001N7FIVU","Coghlan's Inside Cooler Lid Light","48.76%","65.38%","B08TTWLZ48","HEXNUB Cooler Box Light, Waterproof, Rechargeable LED Light for Ice Chest, Nighttime Illumination, No Mounting Required, Magnetic Base, Great for Outdoor Events, Camping, Fishing, Hunting, Boating","11.31%","11.54%","B08TMG1ZCN","SIRUITON 2 Pack LED Cooler Light - Light for Nighttime of Your Yeti, ORCA, RTIC, Igloo ， with 30 lamp beadsReusable Battery Powered Bright Colored Lights for Camping, Tailgating, and Parties","10.25%","3.85%"
"Amazon.com","extra large cooler","189,526","B08W3RKRKV","Igloo Polar Cooler Family","32.04%","58.33%","B00165UHI8","Coleman 3000001526 150Qt Marine Cooler, White","14.56%","0.00%","B004QILD6W","Igloo Polar 120 Qt. Cooler","13.59%","16.67%"
"Amazon.com","bear proof cooler","201,013","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","48.04%","50.00%","B077TTYW8M","Lifetime 90820 55 Quart High Performance Cooler, Grey","8.94%","25.00%","B08YY7CBN1","Cascade Mountain Tech Rotomolded Cooler - Heavy Duty for Camping, Fishing, Tailgating, Barbeques, and Outdoor Activities","8.94%","0.00%"
"Amazon.com","hard sided cooler","201,495","B083XZG5P8","REYLEO Cooler, Rotomolded Cooler 21-Quart, 30-Can, 3-Day Ice Retention, Heavy Duty Ice Chest, Built-in Bottle Opener, Cup Holder, Fishing Ruler, Drain Plug - Green","26.79%","0.00%","B077Y84VR9","Igloo BMX 25 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 11.29 Pounds - Carbonite Gray and Blue","14.29%","0.00%","B07R1CY27J","Arctic Zone Titan Deep Freeze 20Q Premium Ice Chest Roto Cooler with Microban Protection, Blue","13.39%","0.00%"
"Amazon.com","small igloo cooler","201,580","B000R1PE30","Igloo Mini Playmate Cooler , Red/White, 4 Qt","26.51%","35.71%","B092RJ735C","Igloo The Boss","13.25%","21.43%","B000BOB5L8","Igloo Cooler, Legend 12, Red, 9 Quart","12.05%","14.29%"
"Amazon.com","5 day cooler","202,039","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","30.34%","33.33%","B077Y5W8YV","Igloo BMX 52 Quart Cooler with Cool Riser Technology, Fish Ruler, and Tie-Down Points - 16.34 Pounds - Carbonite Gray and Blue","14.61%","25.00%","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","7.87%","0.00%"
"Amazon.com","plug in cooler for car","209,135","B07CSSM2HV","Wagan EL6206 - 6 Quart 12V Portable Electric Cooler/Warmer for Car, Truck, SUV, RV, Trailer DC Powered","23.44%","16.67%","B08CX45PKD","Ivation Electric Cooler & Warmer with Handle |27 Quart (25 L) Portable Thermoelectric Fridge For vehicles & Trucks| 110V AC Home Power Cord & 12V Car Adapter for Camping, Travel & Picnics","22.40%","33.33%","B007ZYH4BM","Igloo 28 Quart Iceless Thermoelectric 12 Volt Portable Ice Chest Beverage Cooler, Silver","18.75%","8.33%"
"Amazon.com","30 qt cooler","209,490","B07G9QSYQK","Igloo BMX 25 Quart Cooler with Cool Riser Technology, White","15.43%","20.00%","B004GN8KGI","Igloo 30 Quart Contour Cooler , blue","12.96%","40.00%","B008953C1M","Igloo Marine Ultra Coolers, White, 30 Qt","12.96%","20.00%"
