"Department=[Amazon.com]","Search Term=[cooler]","Enter ASINs or Products=[]","Reporting Range=[Weekly]","Viewing=[5/16/21 - 5/22/21]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","rolling cooler","18,003","B07GDXXWK3","dbest products Ultra Compact Cooler Smart Cart, Moroccan Tile Insulated Collapsible Rolling Tailgate BBQ Beach Summer","13.14%","10.09%","B07H43SHHR","Arctic Zone Titan Deep Freeze 60 Can Rolling Cooler with All Terrain Cart, Moss, Titan 60 Can Rolling Cooler","11.14%","10.09%","B002VQ9PU2","Igloo Ice Cube 60 Quart Roller Cooler , Ocean Blue","8.81%","12.84%"
"Amazon.com","floating cooler","18,413","B00O80WA38","Intex Mega Chill, Inflatable Floating Cooler, 35 Diameter","28.11%","37.14%","B0899PYBWY","Ozark Trail Cooler Float","9.50%","7.62%","B00NYZLECG","CoolerZ Floating Inflatable Cooler","8.49%","9.05%"
"Amazon.com","patio cooler","18,533","B007O1CAZQ","Keter Pacific Cool Bar Outdoor Patio Furniture and Hot Tub Side Table with 7.5 Gallon Beer and Wine Cooler, Brown","13.93%","29.58%","B089X97X66","Keter Breeze Bar Outdoor Patio Furniture and Hot Tub Side Table with 17 Gallon Beer and Wine Cooler, Espresso Brown","7.48%","4.23%","B071YZNBFZ","BACKYARD EXPRESSIONS PATIO · HOME · GARDEN 905469 Outdoor Beverage Cooler for Patio, 45 Quart, Rustic Brown","5.79%","4.23%"
"Amazon.com","artic cooler","18,661","B08X978KZH","RTIC Hard Cooler, Ice Chest with Heavy Duty Rubber Latches, 3 Inch Insulated Walls","21.80%","13.64%","B07577JLZC","RTIC Soft Cooler 30, Grey, Insulated Bag, Leak Proof Zipper, Keeps Ice Cold for Days","13.30%","24.24%","B07577JLZ8","RTIC Soft Cooler 20, Grey, Insulated Bag, Leak Proof Zipper, Keeps Ice Cold for Days","12.43%","13.64%"
"Amazon.com","pelican cooler","19,116","B08Q8QWKJG","Pelican 14 Quart Personal Cooler (Dark Grey/Green)","12.76%","18.18%","B06XRSWXPS","Pelican Elite 45 Quart Wheeled Cooler (White)","9.63%","0.00%","B06WWRL8RH","Pelican Elite 20 Quart Cooler (Dark Gray/Green)","9.49%","16.36%"
"Amazon.com","coleman cooler","19,228","B0009PURKE","Coleman Cooler | Steel-Belted Cooler Keeps Ice Up to 4 Days | 54-Quart Cooler for Camping, Barbecues, Tailgating & Outdoor Activities","11.31%","4.79%","B0000DH4LT","Coleman Performance Cooler, 48-Quart - Blue","10.36%","16.44%","B00AU6GB2K","Coleman Xtreme 5 Cooler | 70 Quart Day Cooler | Hard Cooler Keeps Ice Up to 5 Days, Black","7.52%","3.42%"
"Amazon.com","car cooler","20,262","B07CSSM2HV","Wagan EL6206 - 6 Quart 12V Portable Electric Cooler/Warmer for Car, Truck, SUV, RV, Trailer DC Powered","17.57%","8.70%","B07KC1R73B","Lifewit Collapsible Cooler Bag 32-Can Insulated Leakproof Soft Cooler Portable Double Decker Cooler Tote for Trip/Picnic/Sports/Flight, Grey","11.27%","18.84%","B077YSX2YR","High Road SnackStash Car Seat Back Organizer and Cooler Bag","10.44%","15.94%"
"Amazon.com","outdoor cooler","20,976","B089X97X66","Keter Breeze Bar Outdoor Patio Furniture and Hot Tub Side Table with 17 Gallon Beer and Wine Cooler, Espresso Brown","11.60%","15.79%","B007O1CAZQ","Keter Pacific Cool Bar Outdoor Patio Furniture and Hot Tub Side Table with 7.5 Gallon Beer and Wine Cooler, Brown","11.29%","15.79%","B072HTHJSD","BACKYARD EXPRESSIONS PATIO · HOME · GARDEN 909939 Wooden American Flag Patio Beverage Cooler for Outdoors, 57 Quart","6.08%","7.89%"
"Amazon.com","cooler ice packs","21,371","B01M06AQLF","Ice Pack for Lunch Box - Freezer Packs - Original Cool Pack | Slim & Long-Lasting Ice Packs for your Lunch or Cooler Bag (Set of 4)","16.62%","20.00%","B078FR9CND","Cooler Shock Reusable Ice Packs (Set of 5) - Long Lasting Cold Freezer Packs for Coolers & Lunch Bags - Compress For Knee Injuries, Back Pain Relief, Post-Surgery Accessories","13.86%","13.98%","B07YX8SBJK","Amazon Basics Reusable Hard Sided Rectangular Ice Pack, 6.5 X 4.3 X 1.2, Blue, Pack of 4","7.32%","9.16%"
"Amazon.com","laptop cooler","22,747","B00NNMB3KS","havit HV-F2056 15.6-17 Laptop Cooler Cooling Pad - Slim Portable USB Powered (3 Fans), Black/Blue","19.43%","17.08%","B01NACVLWM","OPOLAR Laptop Fan Cooler with Temperature Display, Rapid Cooling, Auto-Temp Detection, 13 Wind Speed(2600-5000RPM), Perfect for Gaming Laptop, Nintendo Switch","15.82%","10.42%","B07CGMHP24","AICHESON Laptop Cooling Pad 5 Fans Up to 17.3 Inch Heavy Notebook Cooler, Blue LED Lights, 2 USB Ports, S035, Blue-5fans","11.57%","12.92%"
